"date","countyname","variable","measure","rank"
"2021-01-02","Sumter County, FL","covidmortality7day",0.3328606712,1
"2021-01-01","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-12-31","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-12-30","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-12-29","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-12-28","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-12-27","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-12-26","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-12-25","Sumter County, FL","covidmortality7day",0.8876284565,1
"2020-12-24","Sumter County, FL","covidmortality7day",0.8876284565,1
"2020-12-23","Sumter County, FL","covidmortality7day",0.8876284565,1
"2020-12-22","Sumter County, FL","covidmortality7day",0.9985820135,1
"2020-12-21","Sumter County, FL","covidmortality7day",0.9985820135,1
"2020-12-20","Sumter County, FL","covidmortality7day",1.4423962418,1
"2020-12-19","Sumter County, FL","covidmortality7day",1.3314426847,1
"2020-12-18","Sumter County, FL","covidmortality7day",0.7766748994,1
"2020-12-17","Sumter County, FL","covidmortality7day",0.8876284565,1
"2020-12-16","Sumter County, FL","covidmortality7day",0.8876284565,1
"2020-12-15","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-12-14","Sumter County, FL","covidmortality7day",0.5547677853,1
"2020-12-13","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-12-12","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-12-11","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-12-10","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-12-09","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-12-08","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-12-07","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-12-06","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-12-05","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-12-04","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-12-03","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-12-02","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-12-01","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-11-30","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-11-29","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-11-28","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-11-27","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-11-26","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-11-25","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-11-24","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-11-23","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-11-22","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-11-21","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-11-20","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-11-19","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-11-18","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-11-17","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-11-16","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-11-15","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-11-14","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-11-13","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-11-12","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-11-11","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-11-10","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-11-09","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-11-08","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-11-07","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-11-06","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-11-05","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-11-04","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-11-03","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-11-02","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-11-01","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-10-31","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-10-30","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-10-29","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-10-28","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-10-27","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-10-26","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-10-25","Sumter County, FL","covidmortality7day",0.5547677853,1
"2020-10-24","Sumter County, FL","covidmortality7day",0.5547677853,1
"2020-10-23","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-10-22","Sumter County, FL","covidmortality7day",0.5547677853,1
"2020-10-21","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-10-20","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-10-19","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-10-18","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-10-17","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-10-16","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-10-15","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-10-14","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-10-13","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-10-12","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-10-11","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-10-10","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-10-09","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-10-08","Sumter County, FL","covidmortality7day",0.5547677853,1
"2020-10-07","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-10-06","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-10-05","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-10-04","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-10-03","Sumter County, FL","covidmortality7day",0.6657213424,1
"2020-10-02","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-10-01","Sumter County, FL","covidmortality7day",0.5547677853,1
"2020-09-30","Sumter County, FL","covidmortality7day",0.5547677853,1
"2020-09-29","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-09-28","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-09-27","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-09-26","Sumter County, FL","covidmortality7day",0.2219071141,1
"2020-09-25","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-09-24","Sumter County, FL","covidmortality7day",0.1109535571,1
"2020-09-23","Sumter County, FL","covidmortality7day",0.3328606712,1
"2020-09-22","Sumter County, FL","covidmortality7day",0.4438142282,1
"2020-09-21","Sumter County, FL","covidmortality7day",0.5547677853,1
"2020-09-20","Sumter County, FL","covidmortality7day",0.5547677853,1
"2020-09-19","Sumter County, FL","covidmortality7day",0.5547677853,1
